"index","smiles","monomers","distribution","replicate_structure","smiles_polymer","mechanism"
"143","OCc1ccccc1C=C","('C=Cc1ccccc1CO',)","[]","0","OCc1ccccc1C(C[Rn])C(C[Rn])c1ccccc1CO","vinyl"
"144","OCc1ccccc1C=C","('C=Cc1ccccc1CO',)","[]","0","OCc1ccccc1C([Rn])CCC([Rn])c1ccccc1CO","vinyl"
"145","OCc1ccccc1C=C","('C=Cc1ccccc1CO',)","[]","0","OCc1ccccc1C([Rn])CC(C[Rn])c1ccccc1CO","vinyl"
"146","Cc1ccccc1C=C","('C=Cc1ccccc1C',)","[]","0","Cc1ccccc1C([Rn])CC(C[Rn])c1ccccc1C","vinyl"
"147","Cc1ccccc1C=C","('C=Cc1ccccc1C',)","[]","0","Cc1ccccc1C(C[Rn])C(C[Rn])c1ccccc1C","vinyl"
"148","Cc1ccccc1C=C","('C=Cc1ccccc1C',)","[]","0","Cc1ccccc1C([Rn])CCC([Rn])c1ccccc1C","vinyl"
"149","Cc1ccccc1C=C","('C=Cc1ccccc1C',)","[]","0","Cc1ccccc1C([Rn])CC(C[Rn])c1ccccc1C","vinyl"
"150","CCCCCCCCOc1ccccc1C=C","('C=Cc1ccccc1OCCCCCCCC',)","[]","0","CCCCCCCCOc1ccccc1C([Rn])CC(C[Rn])c1ccccc1OCCCCCCCC","vinyl"
"151","CCCCCCCCOc1ccccc1C=C","('C=Cc1ccccc1OCCCCCCCC',)","[]","0","CCCCCCCCOc1ccccc1C(C[Rn])C(C[Rn])c1ccccc1OCCCCCCCC","vinyl"
"152","CCCCCCCCOc1ccccc1C=C","('C=Cc1ccccc1OCCCCCCCC',)","[]","0","CCCCCCCCOc1ccccc1C([Rn])CCC([Rn])c1ccccc1OCCCCCCCC","vinyl"
"153","CCCCCCCCOc1ccccc1C=C","('C=Cc1ccccc1OCCCCCCCC',)","[]","0","CCCCCCCCOc1ccccc1C([Rn])CC(C[Rn])c1ccccc1OCCCCCCCC","vinyl"
"154","CC=C(Cl)C(=O)OCC","('CC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(C)C(Cl)(C(=O)OCC)C(C)[Rn]","vinyl"
"155","CC=C(Cl)C(=O)OCC","('CC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)(C(C)[Rn])C(Cl)(C(=O)OCC)C(C)[Rn]","vinyl"
"156","CC=C(Cl)C(=O)OCC","('CC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(C)C(C)C(Cl)([Rn])C(=O)OCC","vinyl"
"157","CC=C(Cl)C(=O)OCC","('CC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(C)C(Cl)(C(=O)OCC)C(C)[Rn]","vinyl"
"158","CCC=C(Cl)C(=O)OCC","('CCC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(CC)C(Cl)(C(=O)OCC)C([Rn])CC","vinyl"
"159","CCC=C(Cl)C(=O)OCC","('CCC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)(C([Rn])CC)C(Cl)(C(=O)OCC)C([Rn])CC","vinyl"
"160","CCC=C(Cl)C(=O)OCC","('CCC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(CC)C(CC)C(Cl)([Rn])C(=O)OCC","vinyl"
"161","CCC=C(Cl)C(=O)OCC","('CCC=C(Cl)C(=O)OCC',)","[]","0","CCOC(=O)C(Cl)([Rn])C(CC)C(Cl)(C(=O)OCC)C([Rn])CC","vinyl"
"162","C=Cc1ccncc1","('C=Cc1ccncc1',)","[]","0","[Rn]CC(CC([Rn])c1ccncc1)c1ccncc1","vinyl"
"163","C=Cc1ccncc1","('C=Cc1ccncc1',)","[]","0","[Rn]CC(c1ccncc1)C(C[Rn])c1ccncc1","vinyl"
"164","C=Cc1ccncc1","('C=Cc1ccncc1',)","[]","0","[Rn]C(CCC([Rn])c1ccncc1)c1ccncc1","vinyl"
"165","C=Cc1ccncc1","('C=Cc1ccncc1',)","[]","0","[Rn]C(CC(C[Rn])c1ccncc1)c1ccncc1","vinyl"
"167","CCCCCCCCCCOC=C","('C=COCCCCCCCCCC',)","[]","0","CCCCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCCCC","vinyl"
"168","CCCCCCCCCCOC=C","('C=COCCCCCCCCCC',)","[]","0","CCCCCCCCCCOC(C[Rn])C(C[Rn])OCCCCCCCCCC","vinyl"
"169","CCCCCCCCCCOC=C","('C=COCCCCCCCCCC',)","[]","0","CCCCCCCCCCOC([Rn])CCC([Rn])OCCCCCCCCCC","vinyl"
"170","CCCCCCCCCCOC=C","('C=COCCCCCCCCCC',)","[]","0","CCCCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCCCC","vinyl"
"171","CCCCCCCCCCCCOC=C","('C=COCCCCCCCCCCCC',)","[]","0","CCCCCCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCCCCCC","vinyl"
"172","CCCCCCCCCCCCOC=C","('C=COCCCCCCCCCCCC',)","[]","0","CCCCCCCCCCCCOC(C[Rn])C(C[Rn])OCCCCCCCCCCCC","vinyl"
"173","CCCCCCCCCCCCOC=C","('C=COCCCCCCCCCCCC',)","[]","0","CCCCCCCCCCCCOC([Rn])CCC([Rn])OCCCCCCCCCCCC","vinyl"
"174","CCCCCCCCCCCCOC=C","('C=COCCCCCCCCCCCC',)","[]","0","CCCCCCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCCCCCC","vinyl"
"175","CCCCCCOC=C","('C=COCCCCCC',)","[]","0","CCCCCCOC([Rn])CC(C[Rn])OCCCCCC","vinyl"
"176","CCCCCCOC=C","('C=COCCCCCC',)","[]","0","CCCCCCOC(C[Rn])C(C[Rn])OCCCCCC","vinyl"
"177","CCCCCCOC=C","('C=COCCCCCC',)","[]","0","CCCCCCOC([Rn])CCC([Rn])OCCCCCC","vinyl"
"178","CCCCCCOC=C","('C=COCCCCCC',)","[]","0","CCCCCCOC([Rn])CC(C[Rn])OCCCCCC","vinyl"
"179","CCCCCCCCOC=C","('C=COCCCCCCCC',)","[]","0","CCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCC","vinyl"
"180","CCCCCCCCOC=C","('C=COCCCCCCCC',)","[]","0","CCCCCCCCOC(C[Rn])C(C[Rn])OCCCCCCCC","vinyl"
"181","CCCCCCCCOC=C","('C=COCCCCCCCC',)","[]","0","CCCCCCCCOC([Rn])CCC([Rn])OCCCCCCCC","vinyl"
"182","CCCCCCCCOC=C","('C=COCCCCCCCC',)","[]","0","CCCCCCCCOC([Rn])CC(C[Rn])OCCCCCCCC","vinyl"
"183","CCCCCOC=C","('C=COCCCCC',)","[]","0","CCCCCOC([Rn])CC(C[Rn])OCCCCC","vinyl"
"184","CCCCCOC=C","('C=COCCCCC',)","[]","0","CCCCCOC(C[Rn])C(C[Rn])OCCCCC","vinyl"
"185","CCCCCOC=C","('C=COCCCCC',)","[]","0","CCCCCOC([Rn])CCC([Rn])OCCCCC","vinyl"
"186","CCCCCOC=C","('C=COCCCCC',)","[]","0","CCCCCOC([Rn])CC(C[Rn])OCCCCC","vinyl"
"187","CCC(=O)OC=C","('C=COC(=O)CC',)","[]","0","CCC(=O)OC([Rn])CC(C[Rn])OC(=O)CC","vinyl"
"188","CCC(=O)OC=C","('C=COC(=O)CC',)","[]","0","CCC(=O)OC(C[Rn])C(C[Rn])OC(=O)CC","vinyl"
"189","CCC(=O)OC=C","('C=COC(=O)CC',)","[]","0","CCC(=O)OC([Rn])CCC([Rn])OC(=O)CC","vinyl"
"190","CCC(=O)OC=C","('C=COC(=O)CC',)","[]","0","CCC(=O)OC([Rn])CC(C[Rn])OC(=O)CC","vinyl"
"191","CCC(C)OC=C","('C=COC(C)CC',)","[]","0","CCC(C)OC([Rn])CC(C[Rn])OC(C)CC","vinyl"
"192","CCC(C)OC=C","('C=COC(C)CC',)","[]","0","CCC(C)OC(C[Rn])C(C[Rn])OC(C)CC","vinyl"
"193","CCC(C)OC=C","('C=COC(C)CC',)","[]","0","CCC(C)OC([Rn])CCC([Rn])OC(C)CC","vinyl"
"194","CCC(C)OC=C","('C=COC(C)CC',)","[]","0","CCC(C)OC([Rn])CC(C[Rn])OC(C)CC","vinyl"
"195","O=C(OC=C)C(F)(F)F","('C=COC(=O)C(F)(F)F',)","[]","0","O=C(OC([Rn])CC(C[Rn])OC(=O)C(F)(F)F)C(F)(F)F","vinyl"
"196","O=C(OC=C)C(F)(F)F","('C=COC(=O)C(F)(F)F',)","[]","0","O=C(OC(C[Rn])C(C[Rn])OC(=O)C(F)(F)F)C(F)(F)F","vinyl"
"197","O=C(OC=C)C(F)(F)F","('C=COC(=O)C(F)(F)F',)","[]","0","O=C(OC([Rn])CCC([Rn])OC(=O)C(F)(F)F)C(F)(F)F","vinyl"
"198","O=C(OC=C)C(F)(F)F","('C=COC(=O)C(F)(F)F',)","[]","0","O=C(OC([Rn])CC(C[Rn])OC(=O)C(F)(F)F)C(F)(F)F","vinyl"
"199","C=C(Cl)Cl","('C=C(Cl)Cl',)","[]","0","ClC(Cl)([Rn])CC(Cl)(Cl)C[Rn]","vinyl"
"200","C=C(Cl)Cl","('C=C(Cl)Cl',)","[]","0","ClC(Cl)(C[Rn])C(Cl)(Cl)C[Rn]","vinyl"
"201","C=C(Cl)Cl","('C=C(Cl)Cl',)","[]","0","ClC(Cl)([Rn])CCC(Cl)(Cl)[Rn]","vinyl"
"202","C=C(Cl)Cl","('C=C(Cl)Cl',)","[]","0","ClC(Cl)([Rn])CC(Cl)(Cl)C[Rn]","vinyl"
"203","C=C(F)F","('C=C(F)F',)","[]","0","FC(F)([Rn])CC(F)(F)C[Rn]","vinyl"
"204","C=C(F)F","('C=C(F)F',)","[]","0","FC(F)(C[Rn])C(F)(F)C[Rn]","vinyl"
"205","C=C(F)F","('C=C(F)F',)","[]","0","FC(F)([Rn])CCC(F)(F)[Rn]","vinyl"
"206","C=C(F)F","('C=C(F)F',)","[]","0","FC(F)([Rn])CC(F)(F)C[Rn]","vinyl"
"208","C=C(C)C(=O)OC(C)c1ccccc1Cl","('C=C(C)C(=O)OC(C)c1ccccc1Cl',)","[]","0","CC(OC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC(C)c1ccccc1Cl)c1ccccc1Cl","vinyl"
"209","C=C(C)C(=O)OC(C)c1ccccc1Cl","('C=C(C)C(=O)OC(C)c1ccccc1Cl',)","[]","0","CC(OC(=O)C(C)(C[Rn])C(C)(C[Rn])C(=O)OC(C)c1ccccc1Cl)c1ccccc1Cl","vinyl"
"210","C=C(C)C(=O)OC(C)c1ccccc1Cl","('C=C(C)C(=O)OC(C)c1ccccc1Cl',)","[]","0","CC(OC(=O)C(C)([Rn])CCC(C)([Rn])C(=O)OC(C)c1ccccc1Cl)c1ccccc1Cl","vinyl"
"211","C=C(C)C(=O)OC(C)c1ccccc1Cl","('C=C(C)C(=O)OC(C)c1ccccc1Cl',)","[]","0","CC(OC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC(C)c1ccccc1Cl)c1ccccc1Cl","vinyl"
"214","NC(=O)C=C","('C=CC(N)=O',)","[]","0","NC(=O)C([Rn])CC(C[Rn])C(N)=O","vinyl"
"215","NC(=O)C=C","('C=CC(N)=O',)","[]","0","NC(=O)C(C[Rn])C(C[Rn])C(N)=O","vinyl"
"216","NC(=O)C=C","('C=CC(N)=O',)","[]","0","NC(=O)C([Rn])CCC([Rn])C(N)=O","vinyl"
"217","NC(=O)C=C","('C=CC(N)=O',)","[]","0","NC(=O)C([Rn])CC(C[Rn])C(N)=O","vinyl"
"219","OC(=O)C(O)C","('CC(O)C(=O)O',)","[]","0","CC(O)C(=O)[Rn]OC(C)C(=O)O","ester"
"220","CCCCSC=C","('C=CSCCCC',)","[]","0","CCCCSC([Rn])CC(C[Rn])SCCCC","vinyl"
"221","CCCCSC=C","('C=CSCCCC',)","[]","0","CCCCSC(C[Rn])C(C[Rn])SCCCC","vinyl"
"222","CCCCSC=C","('C=CSCCCC',)","[]","0","CCCCSC([Rn])CCC([Rn])SCCCC","vinyl"
"223","CCCCSC=C","('C=CSCCCC',)","[]","0","CCCCSC([Rn])CC(C[Rn])SCCCC","vinyl"
"224","CCCCOC=C","('C=COCCCC',)","[]","0","CCCCOC([Rn])CC(C[Rn])OCCCC","vinyl"
"225","CCCCOC=C","('C=COCCCC',)","[]","0","CCCCOC(C[Rn])C(C[Rn])OCCCC","vinyl"
"226","CCCCOC=C","('C=COCCCC',)","[]","0","CCCCOC([Rn])CCC([Rn])OCCCC","vinyl"
"227","CCCCOC=C","('C=COCCCC',)","[]","0","CCCCOC([Rn])CC(C[Rn])OCCCC","vinyl"
"228","CSC=C","('C=CSC',)","[]","0","CSC([Rn])CC(C[Rn])SC","vinyl"
"229","CSC=C","('C=CSC',)","[]","0","CSC(C[Rn])C(C[Rn])SC","vinyl"
"230","CSC=C","('C=CSC',)","[]","0","CSC([Rn])CCC([Rn])SC","vinyl"
"231","CSC=C","('C=CSC',)","[]","0","CSC([Rn])CC(C[Rn])SC","vinyl"
"232","CC(=O)C=C","('C=CC(C)=O',)","[]","0","CC(=O)C([Rn])CC(C[Rn])C(C)=O","vinyl"
"233","CC(=O)C=C","('C=CC(C)=O',)","[]","0","CC(=O)C(C[Rn])C(C[Rn])C(C)=O","vinyl"
"234","CC(=O)C=C","('C=CC(C)=O',)","[]","0","CC(=O)C([Rn])CCC([Rn])C(C)=O","vinyl"
"235","CC(=O)C=C","('C=CC(C)=O',)","[]","0","CC(=O)C([Rn])CC(C[Rn])C(C)=O","vinyl"
"236","CCC(C)OC(=O)C=C","('C=CC(=O)OC(C)CC',)","[]","0","CCC(C)OC(=O)C([Rn])CC(C[Rn])C(=O)OC(C)CC","vinyl"
"237","CCC(C)OC(=O)C=C","('C=CC(=O)OC(C)CC',)","[]","0","CCC(C)OC(=O)C(C[Rn])C(C[Rn])C(=O)OC(C)CC","vinyl"
"238","CCC(C)OC(=O)C=C","('C=CC(=O)OC(C)CC',)","[]","0","CCC(C)OC(=O)C([Rn])CCC([Rn])C(=O)OC(C)CC","vinyl"
"239","CCC(C)OC(=O)C=C","('C=CC(=O)OC(C)CC',)","[]","0","CCC(C)OC(=O)C([Rn])CC(C[Rn])C(=O)OC(C)CC","vinyl"
"240","CC=C(Cl)C(=O)OC(C)C","('CC=C(Cl)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(Cl)([Rn])C(C)C(Cl)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"241","CC=C(Cl)C(=O)OC(C)C","('CC=C(Cl)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(Cl)(C(C)[Rn])C(Cl)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"242","CC=C(Cl)C(=O)OC(C)C","('CC=C(Cl)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(Cl)([Rn])C(C)C(C)C(Cl)([Rn])C(=O)OC(C)C","vinyl"
"243","CC=C(Cl)C(=O)OC(C)C","('CC=C(Cl)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(Cl)([Rn])C(C)C(Cl)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"244","CC=C(C)C(=O)OC(C)C","('CC=C(C)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(C)([Rn])C(C)C(C)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"245","CC=C(C)C(=O)OC(C)C","('CC=C(C)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(C)(C(C)[Rn])C(C)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"246","CC=C(C)C(=O)OC(C)C","('CC=C(C)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(C)([Rn])C(C)C(C)C(C)([Rn])C(=O)OC(C)C","vinyl"
"247","CC=C(C)C(=O)OC(C)C","('CC=C(C)C(=O)OC(C)C',)","[]","0","CC(C)OC(=O)C(C)([Rn])C(C)C(C)(C(=O)OC(C)C)C(C)[Rn]","vinyl"
"248","CC(C)(C)OC(=O)C=C","('C=CC(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C([Rn])CC(C[Rn])C(=O)OC(C)(C)C","vinyl"
"249","CC(C)(C)OC(=O)C=C","('C=CC(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C(C[Rn])C(C[Rn])C(=O)OC(C)(C)C","vinyl"
"250","CC(C)(C)OC(=O)C=C","('C=CC(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C([Rn])CCC([Rn])C(=O)OC(C)(C)C","vinyl"
"251","CC(C)(C)OC(=O)C=C","('C=CC(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C([Rn])CC(C[Rn])C(=O)OC(C)(C)C","vinyl"
"252","C=C(C)C(=O)OC(C)(C)C","('C=C(C)C(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC(C)(C)C","vinyl"
"253","C=C(C)C(=O)OC(C)(C)C","('C=C(C)C(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C(C)(C[Rn])C(C)(C[Rn])C(=O)OC(C)(C)C","vinyl"
"254","C=C(C)C(=O)OC(C)(C)C","('C=C(C)C(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C(C)([Rn])CCC(C)([Rn])C(=O)OC(C)(C)C","vinyl"
"255","C=C(C)C(=O)OC(C)(C)C","('C=C(C)C(=O)OC(C)(C)C',)","[]","0","CC(C)(C)OC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC(C)(C)C","vinyl"
"258","CCCCC(CC)COC=C","('C=COCC(CC)CCCC',)","[]","0","CCCCC(CC)COC([Rn])CC(C[Rn])OCC(CC)CCCC","vinyl"
"259","CCCCC(CC)COC=C","('C=COCC(CC)CCCC',)","[]","0","CCCCC(CC)COC(C[Rn])C(C[Rn])OCC(CC)CCCC","vinyl"
"260","CCCCC(CC)COC=C","('C=COCC(CC)CCCC',)","[]","0","CCCCC(CC)COC([Rn])CCC([Rn])OCC(CC)CCCC","vinyl"
"261","CCCCC(CC)COC=C","('C=COCC(CC)CCCC',)","[]","0","CCCCC(CC)COC([Rn])CC(C[Rn])OCC(CC)CCCC","vinyl"
"262","C=C(C)C(=O)Oc1ccccc1","('C=C(C)C(=O)Oc1ccccc1',)","[]","0","CC([Rn])(CC(C)(C[Rn])C(=O)Oc1ccccc1)C(=O)Oc1ccccc1","vinyl"
"263","C=C(C)C(=O)Oc1ccccc1","('C=C(C)C(=O)Oc1ccccc1',)","[]","0","CC(C[Rn])(C(=O)Oc1ccccc1)C(C)(C[Rn])C(=O)Oc1ccccc1","vinyl"
"264","C=C(C)C(=O)Oc1ccccc1","('C=C(C)C(=O)Oc1ccccc1',)","[]","0","CC([Rn])(CCC(C)([Rn])C(=O)Oc1ccccc1)C(=O)Oc1ccccc1","vinyl"
"265","C=C(C)C(=O)Oc1ccccc1","('C=C(C)C(=O)Oc1ccccc1',)","[]","0","CC([Rn])(CC(C)(C[Rn])C(=O)Oc1ccccc1)C(=O)Oc1ccccc1","vinyl"
"266","CC(=O)OC=C","('C=COC(C)=O',)","[]","0","CC(=O)OC([Rn])CC(C[Rn])OC(C)=O","vinyl"
"267","CC(=O)OC=C","('C=COC(C)=O',)","[]","0","CC(=O)OC(C[Rn])C(C[Rn])OC(C)=O","vinyl"
"268","CC(=O)OC=C","('C=COC(C)=O',)","[]","0","CC(=O)OC([Rn])CCC([Rn])OC(C)=O","vinyl"
"269","CC(=O)OC=C","('C=COC(C)=O',)","[]","0","CC(=O)OC([Rn])CC(C[Rn])OC(C)=O","vinyl"
"270","CCCC(=O)OC=C","('C=COC(=O)CCC',)","[]","0","CCCC(=O)OC([Rn])CC(C[Rn])OC(=O)CCC","vinyl"
"271","CCCC(=O)OC=C","('C=COC(=O)CCC',)","[]","0","CCCC(=O)OC(C[Rn])C(C[Rn])OC(=O)CCC","vinyl"
"272","CCCC(=O)OC=C","('C=COC(=O)CCC',)","[]","0","CCCC(=O)OC([Rn])CCC([Rn])OC(=O)CCC","vinyl"
"273","CCCC(=O)OC=C","('C=COC(=O)CCC',)","[]","0","CCCC(=O)OC([Rn])CC(C[Rn])OC(=O)CCC","vinyl"
"274","ClC=C","('C=CCl',)","[]","0","ClC([Rn])CC(Cl)C[Rn]","vinyl"
"275","ClC=C","('C=CCl',)","[]","0","ClC(C[Rn])C(Cl)C[Rn]","vinyl"
"276","ClC=C","('C=CCl',)","[]","0","ClC([Rn])CCC(Cl)[Rn]","vinyl"
"277","ClC=C","('C=CCl',)","[]","0","ClC([Rn])CC(Cl)C[Rn]","vinyl"
"278","O=C(CCl)OC=C","('C=COC(=O)CCl',)","[]","0","O=C(CCl)OC([Rn])CC(C[Rn])OC(=O)CCl","vinyl"
"279","O=C(CCl)OC=C","('C=COC(=O)CCl',)","[]","0","O=C(CCl)OC(C[Rn])C(C[Rn])OC(=O)CCl","vinyl"
"280","O=C(CCl)OC=C","('C=COC(=O)CCl',)","[]","0","O=C(CCl)OC([Rn])CCC([Rn])OC(=O)CCl","vinyl"
"281","O=C(CCl)OC=C","('C=COC(=O)CCl',)","[]","0","O=C(CCl)OC([Rn])CC(C[Rn])OC(=O)CCl","vinyl"
"282","C=CC1CCCCC1","('C=CC1CCCCC1',)","[]","0","[Rn]CC(CC([Rn])C1CCCCC1)C1CCCCC1","vinyl"
"283","C=CC1CCCCC1","('C=CC1CCCCC1',)","[]","0","[Rn]CC(C1CCCCC1)C(C[Rn])C1CCCCC1","vinyl"
"284","C=CC1CCCCC1","('C=CC1CCCCC1',)","[]","0","[Rn]C(CCC([Rn])C1CCCCC1)C1CCCCC1","vinyl"
"285","C=CC1CCCCC1","('C=CC1CCCCC1',)","[]","0","[Rn]C(CC(C[Rn])C1CCCCC1)C1CCCCC1","vinyl"
"286","CCOC=C","('C=COCC',)","[]","0","CCOC([Rn])CC(C[Rn])OCC","vinyl"
"287","CCOC=C","('C=COCC',)","[]","0","CCOC(C[Rn])C(C[Rn])OCC","vinyl"
"288","CCOC=C","('C=COCC',)","[]","0","CCOC([Rn])CCC([Rn])OCC","vinyl"
"289","CCOC=C","('C=COCC',)","[]","0","CCOC([Rn])CC(C[Rn])OCC","vinyl"
"290","O=COC=C","('C=COC=O',)","[]","0","O=COC([Rn])CC(C[Rn])OC=O","vinyl"
"291","O=COC=C","('C=COC=O',)","[]","0","O=COC(C[Rn])C(C[Rn])OC=O","vinyl"
"292","O=COC=C","('C=COC=O',)","[]","0","O=COC([Rn])CCC([Rn])OC=O","vinyl"
"293","O=COC=C","('C=COC=O',)","[]","0","O=COC([Rn])CC(C[Rn])OC=O","vinyl"
"294","CC(C)COC=C","('C=COCC(C)C',)","[]","0","CC(C)COC([Rn])CC(C[Rn])OCC(C)C","vinyl"
"295","CC(C)COC=C","('C=COCC(C)C',)","[]","0","CC(C)COC(C[Rn])C(C[Rn])OCC(C)C","vinyl"
"296","CC(C)COC=C","('C=COCC(C)C',)","[]","0","CC(C)COC([Rn])CCC([Rn])OCC(C)C","vinyl"
"297","CC(C)COC=C","('C=COCC(C)C',)","[]","0","CC(C)COC([Rn])CC(C[Rn])OCC(C)C","vinyl"
"298","CC(C)OC=C","('C=COC(C)C',)","[]","0","CC(C)OC([Rn])CC(C[Rn])OC(C)C","vinyl"
"299","CC(C)OC=C","('C=COC(C)C',)","[]","0","CC(C)OC(C[Rn])C(C[Rn])OC(C)C","vinyl"
"300","CC(C)OC=C","('C=COC(C)C',)","[]","0","CC(C)OC([Rn])CCC([Rn])OC(C)C","vinyl"
"301","CC(C)OC=C","('C=COC(C)C',)","[]","0","CC(C)OC([Rn])CC(C[Rn])OC(C)C","vinyl"
"302","OC=C","('C=CO',)","[]","0","OC([Rn])CC(O)C[Rn]","vinyl"
"303","OC=C","('C=CO',)","[]","0","OC(C[Rn])C(O)C[Rn]","vinyl"
"304","OC=C","('C=CO',)","[]","0","OC([Rn])CCC(O)[Rn]","vinyl"
"305","OC=C","('C=CO',)","[]","0","OC([Rn])CC(O)C[Rn]","vinyl"
"306","CCCCOC(=O)C=C","('C=CC(=O)OCCCC',)","[]","0","CCCCOC(=O)C([Rn])CC(C[Rn])C(=O)OCCCC","vinyl"
"307","CCCCOC(=O)C=C","('C=CC(=O)OCCCC',)","[]","0","CCCCOC(=O)C(C[Rn])C(C[Rn])C(=O)OCCCC","vinyl"
"308","CCCCOC(=O)C=C","('C=CC(=O)OCCCC',)","[]","0","CCCCOC(=O)C([Rn])CCC([Rn])C(=O)OCCCC","vinyl"
"309","CCCCOC(=O)C=C","('C=CC(=O)OCCCC',)","[]","0","CCCCOC(=O)C([Rn])CC(C[Rn])C(=O)OCCCC","vinyl"
"310","C=C(C)C(=O)OC","('C=C(C)C(=O)OC',)","[]","0","COC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC","vinyl"
"311","C=C(C)C(=O)OC","('C=C(C)C(=O)OC',)","[]","0","COC(=O)C(C)(C[Rn])C(C)(C[Rn])C(=O)OC","vinyl"
"312","C=C(C)C(=O)OC","('C=C(C)C(=O)OC',)","[]","0","COC(=O)C(C)([Rn])CCC(C)([Rn])C(=O)OC","vinyl"
"313","C=C(C)C(=O)OC","('C=C(C)C(=O)OC',)","[]","0","COC(=O)C(C)([Rn])CC(C)(C[Rn])C(=O)OC","vinyl"
"314","C=C(C#N)C(=O)OC","('C=C(C#N)C(=O)OC',)","[]","0","COC(=O)C([Rn])(C#N)CC(C#N)(C[Rn])C(=O)OC","vinyl"
"315","C=C(C#N)C(=O)OC","('C=C(C#N)C(=O)OC',)","[]","0","COC(=O)C(C#N)(C[Rn])C(C#N)(C[Rn])C(=O)OC","vinyl"
"316","C=C(C#N)C(=O)OC","('C=C(C#N)C(=O)OC',)","[]","0","COC(=O)C([Rn])(C#N)CCC([Rn])(C#N)C(=O)OC","vinyl"
"317","C=C(C#N)C(=O)OC","('C=C(C#N)C(=O)OC',)","[]","0","COC(=O)C([Rn])(C#N)CC(C#N)(C[Rn])C(=O)OC","vinyl"
"318","Fc1ccc(F)c(C=C)c1","('C=Cc1cc(F)ccc1F',)","[]","0","Fc1ccc(F)c(C([Rn])CC(C[Rn])c2cc(F)ccc2F)c1","vinyl"
"319","Fc1ccc(F)c(C=C)c1","('C=Cc1cc(F)ccc1F',)","[]","0","Fc1ccc(F)c(C(C[Rn])C(C[Rn])c2cc(F)ccc2F)c1","vinyl"
"320","Fc1ccc(F)c(C=C)c1","('C=Cc1cc(F)ccc1F',)","[]","0","Fc1ccc(F)c(C([Rn])CCC([Rn])c2cc(F)ccc2F)c1","vinyl"
"321","Fc1ccc(F)c(C=C)c1","('C=Cc1cc(F)ccc1F',)","[]","0","Fc1ccc(F)c(C([Rn])CC(C[Rn])c2cc(F)ccc2F)c1","vinyl"
"322","Cc1ccc(C)c(C=C)c1","('C=Cc1cc(C)ccc1C',)","[]","0","Cc1ccc(C)c(C([Rn])CC(C[Rn])c2cc(C)ccc2C)c1","vinyl"
"323","Cc1ccc(C)c(C=C)c1","('C=Cc1cc(C)ccc1C',)","[]","0","Cc1ccc(C)c(C(C[Rn])C(C[Rn])c2cc(C)ccc2C)c1","vinyl"
"324","Cc1ccc(C)c(C=C)c1","('C=Cc1cc(C)ccc1C',)","[]","0","Cc1ccc(C)c(C([Rn])CCC([Rn])c2cc(C)ccc2C)c1","vinyl"
